image_path,class_name,lesion_score
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2532maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.28
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1729maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.4779
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_35maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.9153
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1655maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.2831
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2744maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.9361
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2517maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.6429
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1023maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.2903
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1257maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.9124
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_53maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.2333
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_487maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.9744
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2384maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.3019
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_887maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.9074
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1070maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.6729
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_95maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.2031
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2332maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.1127
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1408maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.5544
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1540maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.5523
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_262maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.2022
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_102maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.6631
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1738maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.7566
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_560maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.831
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1394maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.6399
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_13maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.0506
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_186maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.1672
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2091maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.408
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1217maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.2678
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1061maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.3028
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_319maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.66
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1031maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.0469
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_297maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.1435
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2097maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.5491
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_30maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.1192
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_512maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.9259
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2209maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.0651
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_988maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.6135
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1028maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.6298
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1147maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.7462
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_270maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.2627
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_334maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.9492
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2352maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.3843
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1647maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.1708
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_614maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.4093
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1468maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.8435
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2486maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.3166
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1911maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.8954
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1069maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.1548
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2390maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.4467
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_78maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.3989
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2667maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.9058
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1515maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.85
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_244maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.1231
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2449maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.3595
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2313maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.0392
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2244maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.4711
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2003maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.6907
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1536maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.3152
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_265maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.7602
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2626maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.8989
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1943maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.8954
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1153maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.5072
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_14maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.6378
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2834maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.9271
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_96maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.0979
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_12maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.2384
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1282maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.9494
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1336maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.9405
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_435maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.3037
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2732maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.7546
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1324maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.9808
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_127maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.5568
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2500maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.5409
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2165maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.4929
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2469maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.0305
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_26maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.2739
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_293maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.8167
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_149maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.0421
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2004maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.4245
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1076maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.168
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_368maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.8496
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_824maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.2013
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1658maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.1395
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_966maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.7449
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_662maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.732
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1401maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.1903
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1948maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.4523
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_510maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.7961
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2797maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.2352
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1355maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.5953
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2287maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.261
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1523maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.7703
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2031maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.5708
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1458maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.9721
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_283maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.3279
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1519maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.5887
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1402maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.4886
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_958maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.7481
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1114maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.6772
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_452maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.3442
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1887maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.467
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2238maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.3742
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1043maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.0627
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2423maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.1829
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1176maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.5215
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_392maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.8267
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2552maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.3412
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2547maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.4358
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_543maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.9428
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_9maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.5686
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_791maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.3314
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_778maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.1176
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_307maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.2578
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2456maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.3484
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1306maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.7771
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2350maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.3751
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_57maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.0421
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2687maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.3156
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_489maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.8959
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_817maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.3054
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1186maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.6021
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1279maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.9975
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1033maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.0659
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2369maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.0
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2088maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.4744
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1989maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.1555
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1058maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.5763
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2146maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.8217
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2746maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.9145
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1846maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.3627
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_3717maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.4471
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1953maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.4672
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1935maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.2358
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_770maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.2912
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2179maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.8787
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1161maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.5248
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_214maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.8794
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1354maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.5991
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_63maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.156
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1040maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.7846
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1122maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.8901
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1343maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.7755
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2054maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.4635
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_519maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.9422
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1762maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.5331
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_207maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.0615
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1096maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.2763
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2551maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.3188
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2014maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.5617
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1221maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.4844
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_257maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.0056
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_243maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.0521
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2107maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.6119
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_951maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.3845
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_3705maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.3889
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2039maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.4152
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2799maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.4026
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1411maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.5154
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1435maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.9439
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1852maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.3461
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_803maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.5373
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_865maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.2401
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1440maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.8707
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_604maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.2881
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1715maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.241
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2436maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.3539
